426,Oriental College of Technology Bhopal (2002),Private,ELECT ELEX,DIPPPT,2620,2620,UR/X/OP,N,1,2026
427,Oriental College of Technology Bhopal (2002),Private,CIVIL,DIPPPT,2052,2765,UR/X/OP,N,2,2026
428,Oriental College of Technology Bhopal (2002),Private,CSE,DIPPPT,1295,3327,UR/X/OP,N,12,2026
429,Oriental Institute of Science & Technology Bhopal (1995),Private,CIVIL,DIPPPT,1243,1633,UR/X/OP,N,3,2026
430,Oriental Institute of Science & Technology Bhopal (1995),Private,EC,DIPPPT,1872,1872,UR/X/OP,N,1,2026
431,Oriental Institute of Science & Technology Bhopal (1995),Private,IT,DIPPPT,1342,2153,UR/X/OP,N,3,2026
432,Oriental Institute of Science & Technology Bhopal (1995),Private,CSEIML,DIPPPT,272,2290,UR/X/OP,N,7,2026
433,Oriental Institute of Science & Technology Bhopal (1995),Private,CSEDS,DIPPPT,1711,3056,UR/X/OP,N,2,2026
434,Oriental Institute of Science & Technology Bhopal (1995),Private,MECH,DIPPPT,1155,3178,UR/X/OP,N,3,2026
435,Oriental Institute of Science & Technology Bhopal (1995),Private,CSE,DIPPPT,299,3272,UR/X/OP,N,15,2026
436,Oriental Institute of Science & Technology Bhopal (1995),Private,ELECT ELEX,DIPPPT,961,3479,UR/X/OP,N,2,2026
437,Oriental Institute of Science & Technology Bhopal (1995),Private,CIVIL,DIPPPT,2150,2150,UR/X/OP,N,1,2026
438,Oriental Institute of Science & Technology Bhopal (1995),Private,MECH,DIPPPT,3495,3495,UR/X/OP,N,1,2026
439,PATEL COLLEGE OF SCIENCE & TECHNOLOGY INDORE (2005),Private,CIVIL,DIPPPT,1204,1605,UR/X/OP,N,2,2026
440,PATEL COLLEGE OF SCIENCE & TECHNOLOGY INDORE (2005),Private,CSEIML,DIPPPT,1970,1970,UR/X/OP,N,1,2026
441,PATEL COLLEGE OF SCIENCE & TECHNOLOGY INDORE (2005),Private,CSE,DIPPPT,1980,1980,UR/X/OP,N,1,2026
442,PATEL COLLEGE OF SCIENCE & TECHNOLOGY INDORE (2005),Private,EC,DIPPPT,2460,2460,UR/X/OP,N,1,2026
443,PATEL COLLEGE OF SCIENCE & TECHNOLOGY INDORE (2005),Private,MECH,DIPPPT,1304,3184,UR/X/OP,N,6,2026
444,Prashantee Institute of Technology & Science Ujjain (2008),Private,MECH,DIPPPT,3319,3319,UR/X/OP,N,1,2026
445,Prashantee Institute of Technology & Science Ujjain (2008),Private,MECH,DIPPPT,2893,2906,OBC/X/OP,Y,2,2026
446,Prashantee Institute of Technology & Science Ujjain (2008),Private,MECH,DIPPPT,2999,3471,SC/X/OP,Y,3,2026
447,Prashantee Institute of Technology & Science Ujjain (2008),Private,MECH,DIPPPT,3097,3097,ST/X/OP,Y,1,2026
448,Prashantee Institute of Technology & Science Ujjain (2008),Private,EC,DIPPPT,1139,2442,UR/X/OP,N,2,2026
449,Prashantee Institute of Technology & Science Ujjain (2008),Private,MECH,DIPPPT,78,2821,UR/X/OP,N,16,2026
450,Prashantee Institute of Technology & Science Ujjain (2008),Private,CSE,DIPPPT,1519,3355,UR/X/OP,N,5,2026
451,Prashantee Institute of Technology & Science Ujjain (2008),Private,CIVIL,DIPPPT,2457,3455,UR/X/OP,N,3,2026
452,Prashantee Institute of Technology & Science Ujjain (2008),Private,MECH,DIPPPT,2984,3147,UR/X/OP,N,2,2026
453,Prestige Institute of Engineering Management and Research Indore (2008),Private,CIVIL,DIPPPT,834,834,UR/X/OP,N,1,2026
454,Prestige Institute of Engineering Management and Research Indore (2008),Private,AIADS,DIPPPT,1841,1841,UR/X/OP,N,1,2026
455,Prestige Institute of Engineering Management and Research Indore (2008),Private,ARE,DIPPPT,1987,1987,UR/X/OP,N,1,2026
456,Prestige Institute of Engineering Management and Research Indore (2008),Private,CSE,DIPPPT,2042,3125,UR/X/OP,N,3,2026
457,PRESTIGE INSTITUTE OF MANAGEMENT AND RESEARCH BHOPAL,Private,CSE,DIPPPT,147,229,UR/X/OP,N,2,2026
458,PRESTIGE INSTITUTE OF MANAGEMENT AND RESEARCH BHOPAL,Private,MTENG,DIPPPT,1923,1923,UR/X/OP,N,1,2026
459,PRESTIGE INSTITUTE OF MANAGEMENT AND RESEARCH BHOPAL,Private,CSEDS,DIPPPT,2679,2679,UR/X/OP,N,1,2026
460,PRESTIGE INSTITUTE OF MANAGEMENT AND RESEARCH BHOPAL,Private,ELECT ELEX,DIPPPT,533,3083,UR/X/OP,N,10,2026
461,PRESTIGE INSTITUTE OF MANAGEMENT AND RESEARCH BHOPAL,Private,MECH,DIPPPT,1061,3189,UR/X/OP,N,3,2026
462,PRESTIGE INSTITUTE OF MANAGEMENT AND RESEARCH BHOPAL,Private,CIVIL,DIPPPT,582,3432,UR/X/OP,N,8,2026
463,PRESTIGE INSTITUTE OF MANAGEMENT AND RESEARCH BHOPAL,Private,MECH,DIPPPT,3314,3314,UR/X/OP,N,1,2026
464,PT. DEVPRABHAKAR SHASTRI COLLEGE OF TECHNOLOGY Chhatarpur (2010),Private,CSE,DIPPPT,1750,3033,UR/X/OP,N,2,2026
465,PT. DEVPRABHAKAR SHASTRI COLLEGE OF TECHNOLOGY Chhatarpur (2010),Private,CIVIL,DIPPPT,1687,3044,UR/X/OP,N,2,2026
466,PT. DEVPRABHAKAR SHASTRI COLLEGE OF TECHNOLOGY Chhatarpur (2010),Private,EE,DIPPPT,2282,3281,UR/X/OP,N,2,2026
467,Radha Raman Institute of Technology & Science Bhopal (2003),Private,ELECT ELEX,DIPPPT,1331,1345,OBC/X/OP,Y,2,2026
468,Radha Raman Institute of Technology & Science Bhopal (2003),Private,CIVIL,DIPPPT,2661,2913,OBC/X/OP,Y,2,2026
469,Radha Raman Institute of Technology & Science Bhopal (2003),Private,ELECT ELEX,DIPPPT,170,975,UR/X/OP,N,23,2026
470,Radha Raman Institute of Technology & Science Bhopal (2003),Private,MECH,DIPPPT,134,1169,UR/X/OP,N,11,2026
471,Radha Raman Institute of Technology & Science Bhopal (2003),Private,CIVIL,DIPPPT,18,1478,UR/X/OP,N,23,2026
472,Radha Raman Institute of Technology & Science Bhopal (2003),Private,EC,DIPPPT,7,2100,UR/X/OP,N,14,2026
473,Radha Raman Institute of Technology & Science Bhopal (2003),Private,CSE,DIPPPT,74,3459,UR/X/OP,N,32,2026
474,Radha Raman Institute of Technology & Science Bhopal (2003),Private,MECH,DIPPPT,1368,2867,UR/X/OP,N,11,2026
475,Radha Raman Institute of Technology & Science Bhopal (2003),Private,CIVIL,DIPPPT,1509,3074,UR/X/OP,N,16,2026
476,Radha Raman Institute of Technology & Science Bhopal (2003),Private,EC,DIPPPT,2233,3135,UR/X/OP,N,4,2026
477,Radha Raman Institute of Technology & Science Bhopal (2003),Private,ELECT ELEX,DIPPPT,1005,3469,UR/X/OP,N,18,2026
478,RADHARAMAN ENGINEERING COLLEGE BHOPAL (2006),Private,ELECT ELEX,DIPPPT,2572,2572,OBC/X/OP,Y,1,2026
479,RADHARAMAN ENGINEERING COLLEGE BHOPAL (2006),Private,CIVIL,DIPPPT,2986,2986,OBC/X/OP,Y,1,2026
480,RADHARAMAN ENGINEERING COLLEGE BHOPAL (2006),Private,MECH,DIPPPT,2586,3288,OBC/X/OP,Y,2,2026
481,RADHARAMAN ENGINEERING COLLEGE BHOPAL (2006),Private,CIVIL,DIPPPT,1504,1504,SC/X/OP,Y,1,2026
482,RADHARAMAN ENGINEERING COLLEGE BHOPAL (2006),Private,MECH,DIPPPT,28,856,UR/X/OP,N,23,2026
483,RADHARAMAN ENGINEERING COLLEGE BHOPAL (2006),Private,CIVIL,DIPPPT,1,1171,UR/X/OP,N,27,2026
484,RADHARAMAN ENGINEERING COLLEGE BHOPAL (2006),Private,ELECT ELEX,DIPPPT,90,1530,UR/X/OP,N,12,2026
485,RADHARAMAN ENGINEERING COLLEGE BHOPAL (2006),Private,CSE,DIPPPT,34,3122,UR/X/OP,N,9,2026
486,RADHARAMAN ENGINEERING COLLEGE BHOPAL (2006),Private,ELECT ELEX,DIPPPT,1698,3158,UR/X/OP,N,8,2026
487,RADHARAMAN ENGINEERING COLLEGE BHOPAL (2006),Private,MECH,DIPPPT,900,3246,UR/X/OP,N,17,2026
488,RADHARAMAN ENGINEERING COLLEGE BHOPAL (2006),Private,CIVIL,DIPPPT,1187,3429,UR/X/OP,N,24,2026
489,Rajeev Gandhi Prodyogiki Mahavidhyalaya Bhopal (2006),Private,CSE,DIPPPT,1773,1773,OBC/X/OP,Y,1,2026
490,Rajeev Gandhi Prodyogiki Mahavidhyalaya Bhopal (2006),Private,EC,DIPPPT,530,972,UR/X/OP,N,2,2026
491,Rajeev Gandhi Prodyogiki Mahavidhyalaya Bhopal (2006),Private,CSE,DIPPPT,1097,1552,UR/X/OP,N,2,2026
492,Rajeev Gandhi Prodyogiki Mahavidhyalaya Bhopal (2006),Private,EE,DIPPPT,2196,2196,UR/X/OP,N,1,2026
493,Rajeev Gandhi Prodyogiki Mahavidhyalaya Bhopal (2006),Private,MECH,DIPPPT,2778,2778,UR/X/OP,N,1,2026
494,Rewa Engineering College Rewa (REC) (1964),GOVT,CSE,DIPPPT,709,709,OBC/X/OP,Y,1,2026
495,Rewa Engineering College Rewa (REC) (1964),GOVT,CIVIL,DIPPPT,853,853,OBC/X/OP,Y,1,2026
496,Rewa Engineering College Rewa (REC) (1964),GOVT,EE,DIPPPT,874,874,OBC/X/OP,Y,1,2026
497,Rewa Engineering College Rewa (REC) (1964),GOVT,EC,DIPPPT,2622,2622,OBC/X/OP,Y,1,2026
498,Rewa Engineering College Rewa (REC) (1964),GOVT,MECH,DIPPPT,1299,2771,OBC/X/OP,Y,3,2026
499,Rewa Engineering College Rewa (REC) (1964),GOVT,CSE,DIPPPT,2102,2102,SC/X/OP,Y,1,2026
500,Rewa Engineering College Rewa (REC) (1964),GOVT,CIVIL,DIPPPT,2255,2255,SC/X/OP,Y,1,2026
501,Rewa Engineering College Rewa (REC) (1964),GOVT,CIVIL,DIPPPT,1396,1396,ST/X/OP,Y,1,2026
502,Rewa Engineering College Rewa (REC) (1964),GOVT,CSE,DIPPPT,1581,1581,ST/X/OP,Y,1,2026
503,Rewa Engineering College Rewa (REC) (1964),GOVT,EE,DIPPPT,2036,2359,ST/X/OP,Y,2,2026
504,Rewa Engineering College Rewa (REC) (1964),GOVT,CIVIL,DIPPPT,33,33,UR/X/F,Y,1,2026
505,Rewa Engineering College Rewa (REC) (1964),GOVT,CSE,DIPPPT,462,462,UR/X/F,Y,1,2026
506,Rewa Engineering College Rewa (REC) (1964),GOVT,EE,DIPPPT,1288,1288,UR/X/F,Y,1,2026
507,Rewa Engineering College Rewa (REC) (1964),GOVT,EE,DIPPPT,176,531,UR/X/OP,Y,2,2026
508,Rewa Engineering College Rewa (REC) (1964),GOVT,CSE,DIPPPT,448,593,UR/X/OP,Y,2,2026
509,Rewa Engineering College Rewa (REC) (1964),GOVT,CIVIL,DIPPPT,732,847,UR/X/OP,Y,2,2026
510,Rewa Engineering College Rewa (REC) (1964),GOVT,MECH,DIPPPT,432,1029,UR/X/OP,Y,3,2026
511,Rewa Engineering College Rewa (REC) (1964),GOVT,EC,DIPPPT,1359,2125,UR/X/OP,Y,3,2026
512,Rewa Engineering College Rewa (REC) (1964),GOVT,EC,DIPPPT,2843,3051,UR/X/OP,Y,2,2026
513,Rewa Institute of Technology Rewa (2003),Private,CIVIL,DIPPPT,1020,2228,UR/X/OP,N,5,2026
514,Rewa Institute of Technology Rewa (2003),Private,CSE,DIPPPT,195,2348,UR/X/OP,N,3,2026
515,Rewa Institute of Technology Rewa (2003),Private,EC,DIPPPT,3133,3171,UR/X/OP,N,2,2026
516,Rewa Institute of Technology Rewa (2003),Private,MECH,DIPPPT,1537,3269,UR/X/OP,N,6,2026
517,Rewa Institute of Technology Rewa (2003),Private,EE,DIPPPT,990,3324,UR/X/OP,N,6,2026
518,Rustamji Institute of Technology Tekanpur Gwalior (1999),S.F.I.,CSE,DIPPPT,2087,2314,UR/X/F,Y,2,2026
519,Rustamji Institute of Technology Tekanpur Gwalior (1999),S.F.I.,CSEIML,DIPPPT,2795,2795,UR/X/OP,Y,1,2026
520,Rustamji Institute of Technology Tekanpur Gwalior (1999),S.F.I.,EC,DIPPPT,2879,2879,UR/X/OP,Y,1,2026
521,Rustamji Institute of Technology Tekanpur Gwalior (1999),S.F.I.,CSE,DIPPPT,1747,2910,UR/X/OP,Y,3,2026
522,Rustamji Institute of Technology Tekanpur Gwalior (1999),S.F.I.,CSE,DIPPPT,3069,3069,UR/X/OP,Y,1,2026
523,Sagar Institute of Research & Technology - Excellence Bhopal (2008),Private,AIADS,DIPPPT,1863,1863,UR/X/OP,N,1,2026
524,Sagar Institute of Research & Technology - Excellence Bhopal (2008),Private,CSE,DIPPPT,1746,2595,UR/X/OP,N,3,2026
525,Sagar Institute of Research & Technology - Excellence Bhopal (2008),Private,CIVIL,DIPPPT,413,2782,UR/X/OP,N,3,2026
526,Sagar Institute of Research & Technology - Excellence Bhopal (2008),Private,MECH,DIPPPT,3032,3242,UR/X/OP,N,2,2026
527,Sagar Institute of Research & Technology Bhopal (2003),Private,CIVIL,DIPPPT,1960,1960,OBC/X/OP,Y,1,2026
528,Sagar Institute of Research & Technology Bhopal (2003),Private,MECH,DIPPPT,2588,2588,ST/X/OP,Y,1,2026
529,Sagar Institute of Research & Technology Bhopal (2003),Private,CIVIL,DIPPPT,636,1531,UR/X/OP,N,3,2026
530,Sagar Institute of Research & Technology Bhopal (2003),Private,CSE,DIPPPT,38,2154,UR/X/OP,N,15,2026
531,Sagar Institute of Research & Technology Bhopal (2003),Private,MECH,DIPPPT,244,2532,UR/X/OP,N,3,2026
532,Sagar Institute of Research & Technology Bhopal (2003),Private,CSECS,DIPPPT,2545,2545,UR/X/OP,N,1,2026
533,Sagar Institute of Research & Technology Bhopal (2003),Private,ELECT ELEX,DIPPPT,35,2814,UR/X/OP,N,3,2026
534,Sagar Institute of Research & Technology Bhopal (2003),Private,AIML,DIPPPT,418,3011,UR/X/OP,N,9,2026
535,Sagar Institute of Research & Technology Bhopal (2003),Private,CSEITCS,DIPPPT,2887,3198,UR/X/OP,N,2,2026
536,Sagar Institute of Research & Technology Bhopal (2003),Private,EC,DIPPPT,86,3483,UR/X/OP,N,3,2026
537,Sagar Institute of Research & Technology Bhopal (2003),Private,CIVIL,DIPPPT,2014,2832,UR/X/OP,N,2,2026
538,Sagar Institute of Research & Technology Bhopal (2003),Private,ELECT ELEX,DIPPPT,3451,3470,UR/X/OP,N,2,2026
539,Sagar Institute of Research & Technology Bhopal (2003),Private,CSE,DIPPPT,2268,3473,UR/X/OP,N,8,2026
540,Sagar Instituteof Science & Technology (SISTEC) Bhopal,GOVT,CSEITCS,DIPPPT,851,851,UR/X/OP,Y,1,2026
541,Sagar Instituteof Science & Technology (SISTEC) Bhopal,GOVT,CSECS,DIPPPT,1513,2024,UR/X/OP,Y,2,2026
542,Sagar Instituteof Science & Technology (SISTEC) Bhopal,GOVT,EC,DIPPPT,1451,2108,UR/X/OP,Y,2,2026
543,Sagar Instituteof Science & Technology (SISTEC) Bhopal,GOVT,CSEAIAIDS,DIPPPT,2379,2379,UR/X/OP,Y,1,2026
544,Sagar Instituteof Science & Technology (SISTEC) Bhopal,GOVT,CIVIL,DIPPPT,2049,2860,UR/X/OP,Y,2,2026
545,Sagar Instituteof Science & Technology (SISTEC) Bhopal,GOVT,ELECT ELEX,DIPPPT,907,3085,UR/X/OP,Y,2,2026
546,Sagar Instituteof Science & Technology (SISTEC) Bhopal,GOVT,CSE,DIPPPT,1969,3322,UR/X/OP,Y,3,2026
547,Sagar Institute of Science Technology & Research (SISTec-R) Bhopal (2009),Private,CSEIML,DIPPPT,218,218,UR/X/OP,N,1,2026
548,Sagar Institute of Science Technology & Research (SISTec-R) Bhopal (2009),Private,CIVIL,DIPPPT,858,2420,UR/X/OP,N,4,2026
549,Sagar Institute of Science Technology & Research (SISTec-R) Bhopal (2009),Private,CSE,DIPPPT,1403,2717,UR/X/OP,N,2,2026
550,Sagar Institute of Science Technology & Research (SISTec-R) Bhopal (2009),Private,EC,DIPPPT,2822,2992,UR/X/OP,N,2,2026
551,"Sagar Institute of Science, Technology & Engineering(SISTec-E), Bhopal 
(2009)",Private,EE,DIPPPT,1334,3320,UR/X/OP,N,7,2026
552,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSE,DIPPPT,772,772,OBC/X/OP,Y,1,2026
553,Samrat Ashok Technological Institute Vidisha (1960),GOVT,IT,DIPPPT,1650,2038,OBC/X/OP,Y,3,2026
554,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSEIML,DIPPPT,1926,2318,OBC/X/OP,Y,3,2026
555,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CIVIL,DIPPPT,2899,2899,OBC/X/OP,Y,1,2026
556,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSEAIAIDS,DIPPPT,2772,2919,OBC/X/OP,Y,2,2026
557,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSECS,DIPPPT,3087,3359,OBC/X/OP,Y,2,2026
558,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSE,DIPPPT,2482,2482,SC/X/F,Y,1,2026
559,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSE,DIPPPT,2961,3119,SC/X/OP,Y,3,2026
560,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSE,DIPPPT,2281,2281,ST/X/F,Y,1,2026
561,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CIVIL,DIPPPT,3072,3072,ST/X/OP,Y,1,2026
562,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSE,DIPPPT,354,399,UR/X/F,Y,2,2026
563,Samrat Ashok Technological Institute Vidisha (1960),GOVT,IT,DIPPPT,643,643,UR/X/F,Y,1,2026
564,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSEIML,DIPPPT,868,868,UR/X/F,Y,1,2026
565,Samrat Ashok Technological Institute Vidisha (1960),GOVT,EC,DIPPPT,1179,1179,UR/X/F,Y,1,2026
566,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSEAIAIDS,DIPPPT,1485,1485,UR/X/F,Y,1,2026
567,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CIVIL,DIPPPT,1624,2215,UR/X/F,Y,2,2026
568,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSEIOT,DIPPPT,2692,2692,UR/X/F,Y,1,2026
569,Samrat Ashok Technological Institute Vidisha (1960),GOVT,EE,DIPPPT,1816,3079,UR/X/F,Y,3,2026
570,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSECS,DIPPPT,3502,3502,UR/X/F,Y,1,2026
571,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSE,DIPPPT,383,613,UR/X/OP,Y,4,2026
572,Samrat Ashok Technological Institute Vidisha (1960),GOVT,IT,DIPPPT,685,790,UR/X/OP,Y,2,2026
573,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSEIML,DIPPPT,615,1282,UR/X/OP,Y,2,2026
574,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSEAIAIDS,DIPPPT,1496,1646,UR/X/OP,Y,2,2026
575,Samrat Ashok Technological Institute Vidisha (1960),GOVT,EC,DIPPPT,1230,1979,UR/X/OP,Y,2,2026
576,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSEIOT,DIPPPT,2031,2046,UR/X/OP,Y,2,2026
577,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSECS,DIPPPT,2272,2391,UR/X/OP,Y,2,2026
578,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CIVIL,DIPPPT,660,2807,UR/X/OP,Y,9,2026
579,Samrat Ashok Technological Institute Vidisha (1960),GOVT,EE,DIPPPT,1418,3259,UR/X/OP,Y,10,2026
580,Samrat Ashok Technological Institute Vidisha (1960),GOVT,MECH,DIPPPT,1456,3461,UR/X/OP,Y,8,2026
581,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSEBC,DIPPPT,2758,3497,UR/X/OP,Y,3,2026
582,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSEAIAIDS,DIPPPT,1790,1790,UR/X/OP,Y,1,2026
583,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSECS,DIPPPT,2607,2607,UR/X/OP,Y,1,2026
584,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CSEIOT,DIPPPT,2792,3157,UR/X/OP,Y,2,2026
585,Samrat Ashok Technological Institute Vidisha (1960),GOVT,CIVIL,DIPPPT,2833,3300,UR/X/OP,Y,5,2026
586,Saraswati Institute of Engineering & Technology Jabalpur (2008),Private,ELECT ELEX,DIPPPT,3438,3522,OBC/X/OP,Y,2,2026
587,Saraswati Institute of Engineering & Technology Jabalpur (2008),Private,CIVIL,DIPPPT,913,2462,UR/X/OP,N,3,2026
588,Saraswati Institute of Engineering & Technology Jabalpur (2008),Private,CSE,DIPPPT,2976,2976,UR/X/OP,N,1,2026
589,Saraswati Institute of Engineering & Technology Jabalpur (2008),Private,ELECT ELEX,DIPPPT,496,3369,UR/X/OP,N,14,2026
590,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,MECH,DIPPPT,627,627,OBC/X/OP,Y,1,2026
591,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,EE,DIPPPT,740,740,OBC/X/OP,Y,1,2026
592,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,MINING,DIPPPT,832,846,OBC/X/OP,Y,2,2026
593,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,CIVIL,DIPPPT,1135,1135,OBC/X/OP,Y,1,2026
594,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,CSE,DIPPPT,1127,1354,OBC/X/OP,Y,5,2026
595,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,MECH,DIPPPT,1517,1517,SC/X/OP,Y,1,2026
596,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,CIVIL,DIPPPT,1788,1788,SC/X/OP,Y,1,2026
597,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,MINING,DIPPPT,1078,2388,SC/X/OP,Y,4,2026
598,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,EE,DIPPPT,2396,3023,SC/X/OP,Y,2,2026
599,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,CSE,DIPPPT,2471,3437,SC/X/OP,Y,4,2026
600,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,CIVIL,DIPPPT,1189,1189,ST/X/OP,Y,1,2026
601,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,MECH,DIPPPT,3161,3161,ST/X/OP,Y,1,2026
602,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,MECH,DIPPPT,318,479,UR/X/OP,N,3,2026
603,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,EE,DIPPPT,51,621,UR/X/OP,N,3,2026
604,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,MINING,DIPPPT,3,745,UR/X/OP,N,6,2026
605,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,CSE,DIPPPT,500,1062,UR/X/OP,N,9,2026
606,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT,Private,CIVIL,DIPPPT,22,1103,UR/X/OP,N,3,2026
607,"SCHOOLOFENGINEERINGANDTECHNOLOGY, SAMRAT VIKRAMADITYAVISHWAVIDYALAYA, UJJAIN (2011)",GOVT,CIVIL,DIPPPT,1362,1362,UR/X/F,Y,1,2026
608,"SCHOOLOFENGINEERINGANDTECHNOLOGY, SAMRAT VIKRAMADITYAVISHWAVIDYALAYA, UJJAIN (2011)",GOVT,EC,DIPPPT,1613,1613,UR/X/F,Y,1,2026
609,"SCHOOLOFENGINEERINGANDTECHNOLOGY, SAMRAT VIKRAMADITYAVISHWAVIDYALAYA, UJJAIN (2011)",GOVT,EE,DIPPPT,2283,3205,UR/X/F,Y,3,2026
610,"SCHOOLOFENGINEERINGANDTECHNOLOGY, SAMRAT VIKRAMADITYAVISHWAVIDYALAYA, UJJAIN (2011)",GOVT,CIVIL,DIPPPT,2787,2957,UR/X/OP,Y,2,2026
611,"SCHOOLOFENGINEERINGANDTECHNOLOGY, SAMRAT VIKRAMADITYAVISHWAVIDYALAYA, UJJAIN (2011)",GOVT,ECS,DIPPPT,1524,3029,UR/X/OP,Y,2,2026
612,"SCHOOLOFENGINEERINGANDTECHNOLOGY, SAMRAT VIKRAMADITYAVISHWAVIDYALAYA, UJJAIN (2011)",GOVT,MECH,DIPPPT,2666,3373,UR/X/OP,Y,4,2026
613,"SCHOOLOFENGINEERINGANDTECHNOLOGY, SAMRAT VIKRAMADITYAVISHWAVIDYALAYA, UJJAIN (2011)",GOVT,EE,DIPPPT,1587,3443,UR/X/OP,Y,3,2026
614,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSEIML,DIPPPT,464,464,OBC/X/OP,Y,1,2026
615,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSEDS,DIPPPT,831,831,OBC/X/OP,Y,1,2026
616,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSBS,DIPPPT,1309,1309,OBC/X/OP,Y,1,2026
617,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSEIML,DIPPPT,1591,2011,SC/X/OP,Y,2,2026
618,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSEDS,DIPPPT,1962,2200,SC/X/OP,Y,2,2026
619,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSEIML,DIPPPT,263,263,UR/X/F,Y,1,2026
620,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSEDS,DIPPPT,541,541,UR/X/F,Y,1,2026
621,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSBS,DIPPPT,583,583,UR/X/F,Y,1,2026
622,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSEIML,DIPPPT,305,340,UR/X/OP,Y,2,2026
623,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSEDS,DIPPPT,584,820,UR/X/OP,Y,2,2026
624,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSBS,DIPPPT,664,932,UR/X/OP,Y,2,2026
625,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL,S.F.I.,CSBS,DIPPPT,1214,1516,UR/X/OP,Y,2,2026
626,SENDHWA INSTITUTE OF PROFESSIONAL STUDIES BARWANI,Private,EE,DIPPPT,3316,3316,UR/X/OP,N,1,2026
627,Sha-Shib College of Technology Bhopal (2009),Private,EC,DIPPPT,293,1544,UR/X/OP,N,2,2026
628,Sha-Shib College of Technology Bhopal (2009),Private,MECH,DIPPPT,2076,2076,UR/X/OP,N,1,2026
629,Shiv Kumar Singh Institute of Technology & Science Indore (2007),Private,ELECT ELEX,DIPPPT,1355,1560,UR/X/OP,N,3,2026
630,Shiv Kumar Singh Institute of Technology & Science Indore (2007),Private,CSE,DIPPPT,445,1966,UR/X/OP,N,3,2026
